age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,income,income_score
38,127961,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9730714454344904
35,242080,13,7298,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9730305745364389
53,283602,13,13550,0,43,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,>50K,0.9730241753676737
35,223749,11,7298,0,48,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.9730241315724398
54,192386,10,7298,0,38,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9730233529554061
52,233149,14,15024,0,40,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9729879466880107
50,205803,14,15024,0,40,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9729879466880107
48,331482,15,0,1977,40,Private,Prof-school,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.9729791664335474
45,191776,14,25236,0,42,Self-emp-inc,Masters,Divorced,Sales,Unmarried,White,Female,United-States,>50K,0.9729776647612299
42,27661,12,7298,0,50,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9729736634164657
60,191446,9,99999,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9729636348949363
28,115677,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.972954428582199
31,203463,14,99999,0,40,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9729444622578198
50,209642,10,99999,0,55,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9729428733052669
51,165001,14,25236,0,50,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K,0.9729327417438711
29,293073,15,7298,0,48,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9729312944126877
28,133937,13,15024,0,55,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9729303702527241
48,238959,14,9562,0,40,Local-gov,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,United-States,>50K,0.9729287550129063
54,72257,9,7688,0,40,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.972895155418564
33,162572,13,99999,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9728887608314754
33,228931,13,7298,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9728887608314754
43,153132,14,15024,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9728882325637341
44,54310,14,7298,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.972856906049332
42,185129,15,0,1887,40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9728322966761784
65,154171,15,20051,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9727953274534238
67,231559,15,20051,0,48,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9727953274534238
74,188709,15,99999,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9727953274534238
68,193666,16,20051,0,55,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9727953274534238
47,193960,10,7298,0,45,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.972772124974471
43,182521,15,15020,0,35,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,United-States,>50K,0.9727689309534273
29,189702,13,10520,0,50,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.972760583565756
37,99935,14,7688,0,50,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.9727561322633328
39,103925,13,7688,0,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.9727459751671153
52,102828,9,7688,0,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9727356883921445
64,301383,12,9386,0,45,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9727203340947518
60,125019,13,8614,0,48,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,>50K,0.9726922619298426
52,100506,10,15024,0,50,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9726907001266333
43,209899,14,8614,0,47,Local-gov,Masters,Never-married,Tech-support,Not-in-family,Black,Female,United-States,>50K,0.9726849208103102
56,227972,14,15024,0,48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Germany,>50K,0.9726774156186466
31,43819,13,7688,0,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.9726757248469489
44,198096,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9726688830474937
45,30840,14,27828,0,50,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9726449281452999
34,49469,13,99999,0,50,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,>50K,0.9726365065152819
41,122215,14,15024,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9726260022794104
39,194404,14,7688,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9726260022794104
40,154374,14,7688,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9726260022794104
48,47343,15,0,1977,70,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9726227175161403
45,319122,13,14084,0,45,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,>50K,0.9726109474711694
28,207513,13,7298,0,42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9726024619118909
62,191520,16,99999,0,80,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.972572482104267
40,84801,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9725452807840324
37,82521,13,15024,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9725452807840324
35,278442,13,7298,0,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.972540278478184
34,182918,13,7298,0,46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.972540278478184
35,129573,13,15024,0,45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.972540278478184
41,169023,13,7688,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K,0.9725282367321825
48,193960,14,7688,0,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9725009446196473
45,236586,14,7688,0,55,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9725009446196473
50,311551,14,7688,0,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9725009446196473
47,123681,14,7688,0,60,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9725009446196473
47,162741,12,15024,0,40,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States,>50K,0.9724943341626445
46,117849,10,15024,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9724897429403524
56,122390,11,15024,0,40,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9724897429403524
32,37232,15,7688,0,45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724691482703045
40,409922,10,7298,0,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724634864916598
44,193524,14,0,1902,40,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9724591216773791
35,166497,15,0,1902,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724508189770537
33,219619,14,15024,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724403813560789
33,144949,14,15024,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724403813560789
40,163725,13,7688,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724285440025154
41,223410,13,7688,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724285440025154
33,169269,13,15024,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Puerto-Rico,>50K,0.9724197103075681
57,212600,13,0,1977,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9724109283425681
54,147629,14,7298,0,35,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724107922633856
40,195394,12,7688,0,40,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9724106882959624
43,203637,13,7298,0,40,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9724043824154031
48,166634,13,7688,0,40,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K,0.972402171787286
28,201186,9,99999,0,40,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.9724006788328542
31,373432,13,7298,0,55,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9723968012951132
44,155930,14,7688,0,55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9723755065576724
32,447066,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.9723737168105666
39,347960,15,14084,0,35,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K,0.9723736291487699
44,120277,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Italy,>50K,0.9723547882332402
35,276559,13,7298,0,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.97231313342448
37,99146,13,0,1977,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9722788140853584
58,145370,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.97226418074109
31,168387,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,>50K,0.972247043772456
78,385242,13,9386,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9722400885710918
54,104501,10,15024,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9722334670983478
40,197012,13,8614,0,40,Local-gov,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,England,>50K,0.9722217383016319
40,121956,13,13550,0,40,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Cambodia,>50K,0.972211738148293
49,362795,14,99999,0,80,Self-emp-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Male,Mexico,>50K,0.9721949951499865
42,339671,13,8614,0,45,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,>50K,0.9721645322818191
51,673764,14,27828,0,40,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9721325525932558
58,204021,13,15024,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9721177590580026
41,194636,13,99999,0,65,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9721111903998023
37,329980,13,15024,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9721111903998023
56,132026,13,7688,0,45,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.9720892722781802
65,210381,13,99999,0,65,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.972071310117004
64,179436,13,15024,0,55,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.972071310117004
43,180599,13,8614,0,40,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,United-States,>50K,0.9720710051014059
35,109351,13,8614,0,45,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,>50K,0.9720688122134967
40,284706,15,0,1977,60,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,0.972061886472078
46,110171,14,15024,0,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9720610110214207
32,262092,13,7298,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9720538241686383
32,312667,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9720538241686383
32,134737,13,99999,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9720538241686383
31,234537,13,7298,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9720538241686383
48,148995,9,14084,0,45,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9720407134451953
55,359972,13,0,1887,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9720249461459937
52,152234,9,99999,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,>50K,0.9720029146304476
49,198759,12,15024,0,60,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9719780872292639
40,284086,14,7688,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9719727724951877
39,203482,14,7298,0,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9719727724951877
36,389725,13,7298,0,40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,Germany,>50K,0.9719614406428225
32,199765,13,7688,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9718828412600261
45,88500,13,7298,0,40,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9718741591989618
47,153883,13,7688,0,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K,0.9718585044817811
46,167882,11,8614,0,70,Self-emp-inc,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9718427907003376
43,117158,13,15024,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9718292979095717
44,344060,13,27828,0,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9718036779241739
46,219967,12,15024,0,45,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9718014269211692
57,225334,15,15024,0,35,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K,0.9717929403028753
36,187847,13,7688,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9717838197493863
47,121836,14,7688,0,38,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K,0.9717808332712318
28,119545,10,7688,0,50,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,>50K,0.9717597319332796
42,32016,11,7298,0,40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.9717465964711389
55,377113,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9717277945553879
42,340234,9,15024,0,40,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,United-States,>50K,0.9717207020324011
47,181307,10,99999,0,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9716843078561703
47,284871,13,0,1887,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.971677483195915
52,159755,13,0,1887,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.971677483195915
57,170108,13,0,1902,40,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.971677483195915
50,320510,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.971677483195915
46,303918,9,7688,0,96,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.9716547551866376
46,20956,13,15024,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9716435903842287
56,329654,13,7688,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,United-States,>50K,0.9716327437250228
